sample_id,species,phylum,replicate,intensity_mz_001,intensity_mz_002,intensity_mz_003,intensity_mz_004,intensity_mz_005,intensity_mz_006,intensity_mz_007,intensity_mz_008,intensity_mz_009,intensity_mz_010,intensity_mz_011,intensity_mz_012,intensity_mz_013,intensity_mz_014,intensity_mz_015,intensity_mz_016,intensity_mz_017,intensity_mz_018,intensity_mz_019,intensity_mz_020,intensity_mz_021,intensity_mz_022,intensity_mz_023,intensity_mz_024,intensity_mz_025,intensity_mz_026,intensity_mz_027,intensity_mz_028,intensity_mz_029,intensity_mz_030,intensity_mz_031,intensity_mz_032,intensity_mz_033,intensity_mz_034,intensity_mz_035,intensity_mz_036,intensity_mz_037,intensity_mz_038,intensity_mz_039,intensity_mz_040,intensity_mz_041,intensity_mz_042,intensity_mz_043,intensity_mz_044,intensity_mz_045,intensity_mz_046,intensity_mz_047,intensity_mz_048,intensity_mz_049,intensity_mz_050,intensity_mz_051,intensity_mz_052,intensity_mz_053,intensity_mz_054,intensity_mz_055,intensity_mz_056,intensity_mz_057,intensity_mz_058,intensity_mz_059,intensity_mz_060,intensity_mz_061,intensity_mz_062,intensity_mz_063,intensity_mz_064,intensity_mz_065,intensity_mz_066,intensity_mz_067,intensity_mz_068,intensity_mz_069,intensity_mz_070,intensity_mz_071,intensity_mz_072,intensity_mz_073,intensity_mz_074,intensity_mz_075,intensity_mz_076,intensity_mz_077,intensity_mz_078,intensity_mz_079,intensity_mz_080,activity_MeOH_70,DPPH_MeOH_70,ABTS_MeOH_70,FRAP_MeOH_70,TPC_MeOH_70,activity_EtOH_70,DPPH_EtOH_70,ABTS_EtOH_70,FRAP_EtOH_70,TPC_EtOH_70,activity_EtOAc,DPPH_EtOAc,ABTS_EtOAc,FRAP_EtOAc,TPC_EtOAc,activity_Acetone_100,DPPH_Acetone_100,ABTS_Acetone_100,FRAP_Acetone_100,TPC_Acetone_100,activity_MeCN_50,DPPH_MeCN_50,ABTS_MeCN_50,FRAP_MeCN_50,TPC_MeCN_50
GCMS_0044,Porphyridium purpureum,Rhodophyta,14,0.0,756492.4743227916,0.0,0.0,1503900.9828815665,265023.5725340448,0.0,1203239.6557119947,0.0,353649.90992139553,556637.1636080055,1197642.234100732,0.0,0.0,0.0,0.0,0.0,1184943.6915687383,170369.91087641398,27285.276001707338,475155.40863931726,0.0,0.0,0.0,2146416.1728590727,0.0,755817.0829023389,366132.1355160688,0.0,429850.7923057758,0.0,0.0,559155.8846610395,1784211.9700774432,0.0,1001239.9506893293,216844.31264742208,347732.1037409471,0.0,482868.23021953244,0.0,0.0,1714812.5563441,0.0,890701.0120462055,0.0,290229.32537503185,2093561.4366449954,1980115.6528599737,203901.72407429977,318912.0075740137,0.0,219272.0563797549,0.0,0.0,1643399.1770028425,0.0,937270.3210465292,246283.99512226725,0.0,135229.89282019742,0.0,0.0,0.0,70575.45464436815,0.0,770.3778743293175,1000586.7976073234,0.0,0.0,0.0,0.0,0.0,854033.0304246702,0.0,345409.0996273351,651168.0675076864,575492.0824226037,846689.2983705348,0.0,80.1538326555771,85.63253412238794,77.598875516975,68.09413336910082,89.28978761384471,75.4175321333076,81.65729746204862,77.55353046209353,68.50933147322232,73.94996913586594,56.97746341948996,65.45040899100484,60.98681105865903,45.294412652939,56.178220975356965,58.508630837298504,58.44095312462696,63.045355968879946,57.921675023771314,54.626539231915814,64.99032735076973,64.2292699378444,69.38071220935925,63.77148728755753,62.57983996831773
GCMS_0045,Porphyridium purpureum,Rhodophyta,15,0.0,902771.375595753,1119066.3026403694,1440018.654012583,692050.0047263342,0.0,515060.83135320473,0.0,0.0,349436.6392254183,0.0,122879.23537380794,0.0,159814.11823429546,97690.93109876553,0.0,221077.15564763086,80137.39435129394,0.0,332299.1248336196,1003606.6650462494,0.0,986659.4852109217,1409438.8216769444,0.0,0.0,849371.0774877315,14607.125677840253,2878553.899757133,79518.28212638132,431928.3965276785,0.0,0.0,0.0,372611.36536632804,0.0,715519.14900884,0.0,1213935.139690289,619258.9756097029,653293.1272466094,0.0,0.0,483326.4914694396,7849.386749075997,677857.4180057872,0.0,0.0,0.0,0.0,0.0,265638.43791898177,0.0,203967.84907015937,114993.01497591025,0.0,0.0,0.0,1878022.8335753947,382046.34946134186,0.0,0.0,0.0,792448.5810448009,740545.0468882604,1563888.3753312272,447300.21168469463,7425.100124484815,574462.8191762649,0.0,0.0,273315.45363354654,0.0,0.0,0.0,2246872.240736442,0.0,0.0,308191.71486082114,1619326.6452386086,77.47710571307384,81.57351773108661,75.04350989916865,75.07000905554277,78.22138616649734,74.96916661842695,77.164673448134,73.3146981220897,74.22774694889557,75.16954795458855,57.95066268185818,61.40347576920867,57.25232271251319,57.01103216404434,56.13582008166651,61.385455032952244,65.74787396555188,66.99014948777973,54.97237728311134,57.831419395366034,66.74194379694623,71.30744143259446,66.33317288970902,60.794932039676986,68.53222882580451
GCMS_0046,Ulva intestinalis,Chlorophyta,1,0.0,435925.25140767806,0.0,1721660.4150732786,0.0,0.0,547622.0540790936,0.0,111743.97625879243,0.0,563596.5509260736,0.0,241247.56859088986,0.0,1937019.607758492,399911.649798645,1893854.032272045,3009904.084785546,0.0,0.0,245668.234149073,424549.3044770432,0.0,2097856.437791667,0.0,0.0,0.0,762809.5945573667,224064.06436345653,0.0,0.0,901674.212192201,439589.69478227367,502373.9753893991,0.0,0.0,0.0,2823965.777797475,0.0,409633.8824879344,0.0,180161.35964679762,378101.73977894837,0.0,0.0,84604.23921632735,0.0,0.0,608127.8597061196,149765.8455982891,266199.62725810276,299068.19759721163,0.0,0.0,101921.58111336306,0.0,0.0,206719.63907882263,308332.1662203216,0.0,1220624.5849566702,2411703.1743241786,1894551.917583336,275451.30299232464,0.0,512291.3799944091,53609.18053056977,357823.3742620567,0.0,3124769.594290474,387979.5590448704,0.0,106698.329430353,250659.4389416532,0.0,0.0,0.0,563458.5518718909,423502.96981963393,0.0,65.2467452215153,67.04961002580802,65.23389971896124,57.061930751228914,71.64154039006301,65.63097106559256,66.59721836636471,67.19206938525312,56.78341373818962,71.95118277256279,53.09672001758426,57.41355188174744,49.90096149452424,51.10402593190329,53.9683407621621,58.2084873072077,66.99865427298882,54.97729400726651,58.0081648433406,52.84983610523486,54.50900882016669,62.10478351947837,53.468122849103096,51.070255839100085,51.392873072985225
GCMS_0047,Ulva intestinalis,Chlorophyta,2,1274550.555126812,859985.0682934297,0.0,0.0,611096.9481490572,0.0,0.0,0.0,0.0,335833.9162923525,608386.2902162789,646000.1553941827,0.0,1426994.153097475,0.0,885117.3956238553,831077.9791915608,435039.26756479905,945262.1497274796,176268.81469380375,0.0,1912981.9175379968,0.0,597739.747352103,0.0,266729.98240615707,222246.69516232025,247962.15341178852,458943.6936100204,0.0,0.0,388765.9813413501,727034.1980173036,0.0,347116.8739872959,0.0,23815.377142025714,405296.18435261433,78072.90927685967,26873.9978895247,0.0,0.0,0.0,1428506.9858091064,0.0,0.0,133509.75232613442,0.0,162515.81598014088,0.0,0.0,516510.1012271066,0.0,1055592.0869431256,0.0,0.0,225430.23211095924,205317.44995851748,1086940.5081693223,0.0,501826.0262052489,954163.7647728679,437578.8852369877,1934174.4368469196,0.0,332967.4660359285,497826.69549942913,49714.64253124381,747563.3541142591,0.0,0.0,0.0,0.0,1387941.8129489264,0.0,30651.435685897915,0.0,982124.2815467748,557696.3354176036,333635.0534329141,67.89885374283392,76.1631974757651,70.24966633347513,58.2248676525414,66.95768350955407,69.0835197019255,75.49275116149386,63.91047480438095,67.83841892086411,69.09243392096307,56.30553398634261,66.4364370376109,57.969786691457884,50.45203681675704,50.36387539954461,56.71465063605416,60.87038752631799,60.782579559011296,53.92209326544872,51.28354219343861,57.68497266113752,61.56907969449884,51.45157471454996,56.35910343413863,61.36013280136265
GCMS_0048,Ulva intestinalis,Chlorophyta,3,787031.5683693849,623553.1690830783,0.0,293253.1806645957,0.0,10456.809015078219,27418.59828827332,127133.21196683866,1513052.4552323,341145.30875093635,0.0,0.0,0.0,424795.547924255,0.0,9154.73560867327,0.0,0.0,0.0,0.0,0.0,792180.8259215119,565840.1834770004,0.0,185147.27898224135,768390.840244127,377091.60810747964,1044481.0871158623,96127.2953465316,351272.104708043,244264.6460596293,0.0,101482.37530102374,37369.90671104874,0.0,323341.6738483197,0.0,1582333.9642594196,429667.7001047072,0.0,0.0,820532.3428579126,946576.2377081268,0.0,0.0,0.0,569615.5383139884,43660.13474049585,171754.40469126578,1178966.5369031467,1278213.6796602076,0.0,138219.48110006156,0.0,0.0,0.0,0.0,296344.5519250472,0.0,123850.54581827665,1838660.452211323,247070.9927649421,0.0,0.0,0.0,777325.8123226552,0.0,4475372.254637361,421346.6550819221,0.0,0.0,1736587.3515628169,0.0,222750.8174551024,1602950.8597553566,36195.607150490774,0.0,2789230.2763687307,806671.1156323195,1063181.9340357322,66.43101666964053,68.87292544084268,64.63280709662575,60.085203084837204,72.1331310562565,63.11775934525397,70.43359534238675,55.875854963894135,65.22331782679515,60.93826924793986,53.710817425641565,61.14136804470446,58.297144291882155,47.437526884946664,47.96723048103297,58.78618424930805,61.47818943556839,59.99540667756682,51.89773752666258,61.7734033574344,55.995488422667705,58.698077023132434,54.83275555788797,55.55152568579719,54.8995954238532
GCMS_0049,Ulva intestinalis,Chlorophyta,4,0.0,0.0,0.0,0.0,0.0,38393.74577418577,0.0,0.0,0.0,0.0,1372750.2808883947,0.0,1131607.943228062,0.0,0.0,1206363.8101516631,921805.6366356562,1008483.3942105887,0.0,730795.9026044306,0.0,0.0,612986.4629356856,1927815.8828670443,702188.6361921984,0.0,0.0,7071.2518051275565,0.0,396563.91287362034,0.0,0.0,2429560.0092118382,0.0,0.0,423629.8168414576,16460.392468799128,267016.8047451597,0.0,1089401.6752218448,448883.76454926655,205241.62570055624,225821.9674850655,0.0,1111365.0087968071,0.0,1954089.2763703174,0.0,509988.00758856995,1273139.3216672374,242654.81946334927,0.0,2466284.342571336,382900.1737796994,0.0,153168.62457200314,340042.46407891024,0.0,38477.73281964905,95274.92149455709,0.0,762368.773188264,342299.8732160886,0.0,111621.37301935462,0.0,0.0,0.0,11154.013032432284,212772.9940958792,749443.1438263519,305193.5753675833,141981.4719197286,0.0,893994.277738614,0.0,0.0,0.0,0.0,0.0,66.12113603873998,75.269172369959,67.75481199097155,54.10824852419815,67.35231126983119,64.06854685269472,72.01427791108746,60.91913916791689,54.9605449494176,68.38022538235693,52.46348813294796,62.0153858727282,48.11769611659138,53.03103989242752,46.68983065004475,56.90056258696782,61.50757943301349,55.18840248720702,53.867215527488014,57.039052900162766,56.57712024811742,65.00553183051852,54.37004967099865,52.36123752546455,54.57166196548794
GCMS_0050,Ulva intestinalis,Chlorophyta,5,0.0,0.0,26417.959553090343,0.0,447045.9597048176,1787767.9292162422,0.0,616134.0618995648,0.0,0.0,870993.808507589,1512119.4835725925,0.0,0.0,0.0,521581.3905653859,2565459.9950371548,25652.5174968085,0.0,146879.814507772,0.0,0.0,1504711.7260685156,46318.663809288184,0.0,176981.8348794855,0.0,1450067.821776322,0.0,1961177.3147903273,98303.51166563395,740437.843098537,53282.79497918772,32352.540601087923,1851179.1720084278,451957.5881065592,393971.8219807836,0.0,787771.2421909877,0.0,206462.57505786172,0.0,3334923.5081537208,0.0,1326933.3689768906,149200.0269477052,0.0,467417.2896614093,0.0,568051.0553623927,0.0,319896.4632650509,557198.5555973714,0.0,0.0,0.0,0.0,481768.5607055568,0.0,0.0,931084.1063782283,577225.6451933177,1799019.419761186,0.0,109342.1294153907,0.0,0.0,0.0,0.0,108171.46068543437,53961.06094692791,0.0,190143.47496042913,126319.56618002585,144426.88431784633,866282.9266576149,0.0,326026.6905378058,0.0,298207.56776681397,70.06805629860999,75.10943346988287,73.16237870550346,65.32931380343238,66.6710992156212,67.07424439181682,77.61890310367407,62.96571535127305,60.76650541674844,66.94585369557174,54.619420178627685,60.204366080653045,49.65580940426473,55.034049229577995,53.58345600001496,54.51313452476724,61.514276165257954,53.378458849676626,47.80022668143735,55.359576402697016,63.275403868115546,71.52906002638169,57.85760351519651,62.121888082223805,61.59306384866016
GCMS_0051,Ulva intestinalis,Chlorophyta,6,133739.05889626968,345129.6181697874,0.0,0.0,0.0,436027.2474055251,0.0,0.0,0.0,1960389.9075829145,0.0,1273657.0017102496,1172858.8337652762,569466.9205571007,0.0,0.0,0.0,0.0,210450.9916436449,1733797.4837165528,348717.2467850985,1048498.223845477,421680.80518141884,0.0,1022623.434972086,698259.9753036262,0.0,252494.41912725344,0.0,0.0,0.0,0.0,455902.2410854343,0.0,597411.5575646721,533311.7054960667,0.0,2171466.8840833036,0.0,1227619.393374867,53007.58773271134,1738536.9970297308,117923.79733434322,201746.76780479532,920947.1730530409,162150.97625952377,55045.60839311083,185932.933155923,0.0,469455.50890155014,457295.3487182182,0.0,592590.0053669424,276016.7030757572,0.0,0.0,0.0,522392.996297236,631809.2236468627,0.0,116277.70287950362,611333.8062141266,0.0,0.0,310583.91632455215,0.0,0.0,1461737.5991054801,627319.9915198007,0.0,0.0,535215.0113966472,0.0,831102.0195330016,0.0,2658210.0798334805,1643975.5710369283,1360247.115444766,52736.24374551055,315246.64729907986,71.98822619065393,79.6699846915642,73.34609228233762,65.49300045289297,69.44382733582097,65.2103501496695,74.41397028995071,57.98174284122989,63.38602266476605,65.05966480273133,56.06187518292833,63.75441673688626,54.906217967164814,57.04356530336878,48.543300724293495,57.99934007954015,60.97474742954208,60.2458546446384,59.70128575737162,51.07547248660849,57.30037422071352,63.39286048161167,53.38963702960252,51.13028913254155,61.28871023909834
GCMS_0052,Ulva intestinalis,Chlorophyta,7,0.0,0.0,0.0,0.0,0.0,0.0,1683408.7658935043,0.0,737567.7136881986,0.0,1129787.6011723434,0.0,825213.9578755035,0.0,0.0,92436.40629213475,0.0,12945.408605949837,0.0,0.0,426372.8361694595,138834.8343699303,0.0,0.0,123620.1777935654,206340.22836915476,0.0,0.0,0.0,0.0,0.0,45777.25247769457,812238.8317212615,1435810.8360361042,164816.6779451857,94711.21937754207,0.0,0.0,63961.17212351278,0.0,1471747.0682090155,74422.4594783221,189123.55719492622,0.0,499580.8713573549,0.0,2027867.8375734275,0.0,221547.2252727357,101081.29115123596,0.0,0.0,2073042.1440550915,182786.69681183159,275549.7440062763,557272.6450120398,713402.6523615094,0.0,0.0,1386729.1204903438,99874.21089931794,0.0,422926.7378150084,558414.5706653947,0.0,247331.27258716765,0.0,0.0,0.0,1286650.2544910177,0.0,897376.960805932,1526061.7691193467,0.0,0.0,0.0,0.0,518326.87430468824,519819.6146621566,0.0,72.71204613033586,81.92232547005945,65.83512324087117,74.63686760853453,68.45386820187835,67.61345627087275,67.91343529924927,73.85196124866285,64.30536165361502,64.38306688196384,55.10661817209875,62.02493935518329,51.303179749167626,54.7929154598079,52.30543812423616,57.0444060673785,60.158428355015516,62.584896048116015,54.82929036756583,50.605009498816614,59.15664786090748,59.81570341386758,57.49280416792869,56.891285171544084,62.426798690289566
GCMS_0053,Ulva intestinalis,Chlorophyta,8,643837.7471694035,0.0,0.0,690076.6178971564,0.0,79713.91944260258,0.0,0.0,0.0,0.0,1825656.5499279404,542276.2376815288,0.0,0.0,0.0,440801.4416461391,741335.5769787953,1649543.5060061659,527382.269542156,105.28953154364358,47550.4142260708,0.0,0.0,0.0,0.0,0.0,942443.863648153,0.0,1119406.3294818338,0.0,552897.3943838762,1607267.1768967812,0.0,1397987.4737798139,789447.0474833116,0.0,342329.52052706614,0.0,0.0,0.0,0.0,304483.0941394892,78308.52853442293,0.0,1659133.168095188,204380.92579377448,1972450.2340911364,0.0,737921.5903520787,547554.2263803679,119319.28006792217,815987.3206765549,255654.81282019906,208216.5394312148,0.0,0.0,0.0,0.0,1938789.1186752417,517127.2157494112,0.0,892916.2283945102,0.0,0.0,194787.0276496203,0.0,0.0,748428.6132490423,0.0,656403.3824972168,714167.0927905792,1056842.0202283943,0.0,28897.46823571319,1267169.8436379079,0.0,0.0,1379910.221048581,1176019.3501641382,0.0,71.66968654438973,72.88830835495696,72.82876844785117,65.97258935246879,74.989080022282,67.37731272475206,69.1038501737413,68.93989980671394,67.16712940326474,64.29837151528828,53.582506587324914,57.51200967582656,58.380787956985635,53.22472875670292,45.21249995978453,59.158197432563334,60.52258353362663,59.92657758654006,56.36392561367478,59.81970299641185,61.176942390426284,67.9426722462954,56.174229408894206,58.34610299585636,62.244764910659164
GCMS_0054,Ulva intestinalis,Chlorophyta,9,1039083.1906137767,57352.43681311635,0.0,0.0,0.0,0.0,0.0,392297.4720585256,0.0,1773229.875163851,494838.39948334213,0.0,0.0,0.0,0.0,0.0,1943765.0123646287,0.0,0.0,0.0,1923934.9118187756,293156.6086495099,1029984.422569628,0.0,234326.43875360384,0.0,0.0,3361850.6000978923,803548.6594858589,1366773.471198257,0.0,0.0,0.0,671877.3585710184,0.0,909370.7466349899,463972.43784439354,368208.35194407834,0.0,0.0,0.0,38105.01570334035,46024.02623899476,0.0,0.0,0.0,1501442.668093012,0.0,1665079.850266995,217772.2220692272,645261.4354702852,0.0,99050.00534469153,0.0,387338.52599252167,0.0,255680.93244473604,1328060.229316128,0.0,10712.769823875118,0.0,0.0,130734.34059169315,205717.60224600235,976031.0239424164,191563.68022757574,979544.6398254628,0.0,237178.50474960744,413820.01560187043,306225.47403722466,1263756.237664156,1085453.3097911754,0.0,0.0,0.0,826939.9027674589,46359.17424069412,0.0,1072737.9337758452,69.11061627492992,77.0368158513903,63.11881114118791,63.263323245686465,73.02351486145497,63.37330675535249,63.860609441471794,59.71079183429181,59.161377598125654,70.76044814752069,54.11771500959358,59.51531015790196,57.75803205411416,45.070628259976466,54.12688956638174,56.724388268245065,66.31487211707373,56.990693288609386,55.347805096391255,48.24418257090589,58.446334724383576,62.16147991860142,59.64974447118641,54.83885521995499,57.13525928779147
GCMS_0055,Ulva intestinalis,Chlorophyta,10,75738.97732522165,958332.1472074633,183248.7126135588,0.0,1295514.031187709,0.0,96134.78096400795,0.0,1588484.5747589718,819186.8020896186,1541417.0098287195,305511.9321963881,0.0,355086.8195929647,0.0,599211.4910272058,253554.48347622517,170394.24887075467,0.0,0.0,605856.7347086491,1344709.5029282968,0.0,0.0,2081056.3626733236,0.0,0.0,0.0,346207.8771344157,450130.2575238485,0.0,198756.3023687871,0.0,149711.60247979136,1262757.3886429851,424163.4945908649,0.0,367739.60821151343,1754887.1165907073,464752.4493851747,0.0,41764.03348813279,1145219.3836981123,476745.4780587702,1796.7863056452472,945939.2751883502,0.0,1024836.9175263424,0.0,384214.23096822517,90966.01527556314,0.0,0.0,490880.0744783737,2775.4240801402366,0.0,0.0,0.0,1322030.7574814165,446537.8532932862,1126053.020816291,0.0,0.0,992269.1403854248,1175059.9685725064,50819.16849490345,0.0,395044.42023492325,952861.2898153514,0.0,686386.4985036384,1599164.2120201297,1830825.6250299236,540547.7758607074,0.0,0.0,0.0,2241456.2300113887,484755.0959570167,0.0,69.63343511755642,75.88196784666437,71.41622068525237,64.48580389104791,66.74974804726101,65.81712804599587,67.01944096289319,70.6253807756019,55.60735079390017,70.01633965158824,50.73616119801284,54.86675943044473,50.99128522494496,51.88370841659847,45.202891720063164,55.504937360683925,59.56263958988861,53.797144439523656,52.63402071231664,56.02594470100677,56.140488400786076,56.79123181353296,66.00582641850647,49.88496629343944,51.87992907766543
GCMS_0056,Ulva intestinalis,Chlorophyta,11,0.0,0.0,638047.1432247177,0.0,1103667.5665665783,539591.3005647397,485406.31670135946,195066.59621806297,941150.8476077359,690501.9559870915,106306.04039606907,0.0,0.0,0.0,446182.9413507073,0.0,235016.77675013617,0.0,3338.8983342425217,1951413.1021953004,258639.1188307862,73306.78656258836,0.0,0.0,0.0,0.0,340594.18673967203,131425.8748085899,1086126.1766526431,0.0,693856.8139630868,151371.72309548382,0.0,27727.77404130717,161779.56106623454,143005.23740942936,615431.8105900037,35635.39121492487,0.0,1237483.3941444827,0.0,5090909.658027837,472432.7693208196,0.0,0.0,0.0,384949.45965240576,638629.8155949448,883095.6870817991,0.0,0.0,0.0,0.0,140928.60973185403,138411.42825392445,0.0,1017381.2744169788,3024776.079157446,405927.38062280795,811973.6034721808,292315.3065706202,0.0,0.0,224246.01364767618,0.0,83204.79361244912,156452.27496641636,0.0,0.0,0.0,919765.5385133979,11816.60781600338,12434.185643959383,0.0,87138.57525342282,1609853.8756484073,484870.71812751074,0.0,0.0,304469.8908795179,66.34263196090868,66.56973668368856,68.46345235065661,65.89508111842395,64.44225769086555,67.8637775026914,76.53690154949825,67.51408791648642,60.88661993430482,66.51750061047613,53.250843967265325,63.431455485049824,45.84025611743161,52.63799097701798,51.09367328956187,55.852174531583444,63.498303439437635,57.81180472846892,44.07297930598158,58.02561065244562,63.76241341921045,65.33144374853208,69.89891156018392,59.60835293288732,60.21094543523847
GCMS_0057,Ulva intestinalis,Chlorophyta,12,724291.1276812365,1013610.3501132446,0.0,0.0,183497.28731578667,0.0,0.0,400949.7704164419,0.0,0.0,89713.91419386509,538037.7607035866,0.0,498065.6058615419,0.0,0.0,2016323.5269324759,0.0,1925463.658735395,0.0,14430.369298567728,0.0,1269197.7545784614,0.0,0.0,84421.04551112515,328953.97541469766,1856141.594276352,1464472.493709164,0.0,1065764.3724974738,0.0,704279.0398111644,798340.4304569061,0.0,0.0,0.0,511057.25291704043,1363633.0483742624,0.0,1031201.2710365355,0.0,0.0,0.0,67186.73736902283,14979.614291831675,1087217.5185428958,221694.2526831623,0.0,0.0,504226.7689551011,0.0,555963.3689303652,1269387.9277406898,426481.80853603943,0.0,0.0,0.0,55678.92014019955,318278.26761640713,0.0,808422.634856448,0.0,0.0,0.0,0.0,894789.1793265024,481419.59689696005,4820332.9954460915,159869.60464293847,0.0,886294.0646480618,1818415.4189186206,0.0,506186.140811465,0.0,120317.01872110977,0.0,0.0,0.0,67.46065165372386,65.80483961617333,73.81035186274767,66.63845931356941,63.58895582240501,66.85596073635399,71.38670352534955,59.50062301288391,66.2824573930577,70.25405901412482,53.09534134569964,57.13104376297373,51.66877050764845,51.72977457861021,51.85177653356614,55.61672850578256,61.18170416767307,58.202108841230086,53.6455568030608,49.437544211166276,55.33104674820355,66.14154291867152,53.77426959488437,45.65143021900404,55.75694426025427
GCMS_0058,Ulva intestinalis,Chlorophyta,13,0.0,0.0,152682.31190053548,0.0,1253421.788002088,0.0,434066.71171913017,0.0,0.0,816520.9611193287,301212.494959614,579097.5817881128,0.0,179795.07820806192,0.0,203310.77624831957,730604.2606338725,0.0,0.0,0.0,0.0,78365.77519245111,260619.73944136838,12923.77856373001,225809.36780826142,0.0,0.0,0.0,0.0,189468.64467468046,207005.5170929418,402278.09551330854,172603.34382604278,452667.1355633069,2445365.02234784,81465.10295103905,0.0,118191.20253415719,0.0,254145.35237525532,40957.12351461605,0.0,1707015.1057289345,85197.05526334287,0.0,0.0,0.0,1137756.3888928278,0.0,706693.2929854292,0.0,0.0,382734.3763669898,0.0,1531198.7997019512,0.0,561363.1283292779,0.0,437516.7038979137,29181.6023414735,424028.4103588785,0.0,0.0,0.0,771025.855715743,0.0,254660.51682976205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958917.6719546906,122395.15303307533,112670.68420188774,0.0,0.0,208439.41201018557,69.02360267915519,77.88360563822718,65.62722577790181,61.5980441745065,70.98553512598524,66.84384494953335,66.60335345688681,67.87442648779457,63.21556046695024,69.6820393865018,53.44727305949221,67.10598121694585,48.79814247548923,45.568255529852536,52.31671301568124,55.83094692866961,60.74704834172682,51.029458211008794,55.63725214656954,55.91002901537328,55.92148033861995,59.62832419209616,62.396486044332775,43.57052438101697,58.0905867370339
GCMS_0059,Ulva intestinalis,Chlorophyta,14,403311.60728604934,112009.39994363663,52184.78154588571,436568.7758348788,227239.99678597186,0.0,80265.30593588113,0.0,43245.66322081844,0.0,0.0,0.0,0.0,0.0,523978.3981488703,0.0,0.0,178039.3710443305,0.0,0.0,0.0,0.0,2004329.5618827243,0.0,0.0,1181771.8359626774,0.0,657233.816159091,2221144.1595445187,0.0,1001433.0889229999,0.0,0.0,1152115.381232249,0.0,0.0,293161.30758100474,0.0,117470.19060955226,87492.02153265206,326885.1054269505,0.0,0.0,0.0,287129.5921293767,68639.3942613775,649161.6248718401,2232945.2596743116,799353.0634081354,1841359.6351779895,1192253.539011158,317622.04043602536,0.0,0.0,785712.3433711693,521085.62913748156,0.0,0.0,0.0,651196.5172145411,1419581.5538696023,617497.0730385167,0.0,0.0,0.0,278098.2565681879,649857.0861243836,0.0,680563.0623324327,0.0,0.0,0.0,730271.4241354308,444685.7443143402,0.0,0.0,402242.22873593285,317374.99830753217,0.0,0.0,69.06762372126363,81.43987550144469,65.10046646413501,64.85377229876399,64.87638062071082,64.2327088919842,63.062219111061225,72.66409384426528,63.732293949953636,57.472228662656654,53.182559427361504,54.323914073163095,52.36138469105891,51.66595287236218,54.3789860728618,55.818230678294114,65.78848899094157,56.79075326837142,45.14054641640081,55.55313403746266,59.645710902791734,55.86742594621409,63.179540019267186,58.529588714202085,61.00628893148357
GCMS_0060,Ulva intestinalis,Chlorophyta,15,0.0,808985.1933330917,798015.4037137494,998720.6929039793,0.0,346321.96517339884,0.0,265776.1931880092,0.0,0.0,1896337.5737252007,576721.8043364814,291492.70360382105,507435.0978265628,0.0,0.0,867687.4095766023,3444772.407311336,412763.025304428,0.0,0.0,0.0,0.0,202544.25767331012,244747.19945490183,14823.483418336533,0.0,587811.0405762395,767994.9061674976,0.0,0.0,370334.41940762795,2205989.436857938,140396.4776876302,0.0,11085.972724290865,742179.5138401929,463088.5392893292,113612.21497496933,1147252.756354769,1629434.4609001037,1579306.7871094837,0.0,0.0,3970.9016559015618,0.0,1160880.2257353999,362077.1796262321,0.0,0.0,891381.4039535263,0.0,320729.45472851937,89277.01224278075,0.0,851823.4292363782,0.0,526112.0766483868,0.0,0.0,0.0,424221.84661603277,0.0,580570.2109391353,2061252.9746930595,0.0,310970.5494429218,0.0,0.0,380141.195516614,0.0,0.0,887995.3795579728,0.0,123934.36251487408,0.0,384962.1154478326,0.0,798310.3962600532,0.0,67.68318376433422,75.21852596975161,68.45452342194895,60.64823201161644,66.41145365401988,66.76757616496455,77.13103104980488,57.6684461237769,61.41390831319167,70.85691917308475,54.09535668372857,59.838105630009444,53.948476082903404,45.500758688022955,57.094086333978446,55.67960787532027,61.04168646095489,58.022344255727646,45.29097388687779,58.36342689772077,61.58176101874433,70.3126143453741,62.9243430655841,53.8480437319665,59.242042932052605
